grid_id,lat,lon,google_maps_link,forest_pct,ndvi,ndmi,health_class,moisture_class_calibrated,ndvi_trend_class,ndmi_trend_class,hansen_loss_pct,fire_count,fire_detected,repeated_fire_count,final_priority,ecological_watch_level,field_verification_required,carbon_engine_version,carbon_engine_run_time,carbon_opportunity_score,carbon_opportunity_class,carbon_zone_class,carbon_reason,carbon_recommendation,field_verification_required,carbon_zone_layman_note,carbon_field_verification_status,carbon_hard_block,carbon_hard_block_reason,carbon_priority_rank,carbon_opportunity_rank,carbon_stock_ton,carbon_stock_co2e_ton,carbon_change_co2e_ton,forest_area_for_carbon_ha,carbon_claim_status
GD-57-34,25.016528954912232,87.44158161639635,"https://www.google.com/maps?q=25.016528954912232,87.44158161639635",90.23483018496002,0.7058330677531913,0.2077419704635019,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,1.02,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,74.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 74.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3074.1,3074.1,2960.996,10856.985,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-02-28,24.522457808671444,87.38217611794465,"https://www.google.com/maps?q=24.522457808671444,87.38217611794465",95.69531958559672,0.7188739286641059,0.2099431790017039,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,2.21,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,74.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 74.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3074.1,3074.1,5875.109,21542.066,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-01-29,24.51347469692117,87.3920770343566,"https://www.google.com/maps?q=24.513474696921172,87.3920770343566",98.83415720838188,0.7096366232868001,0.2135960987244405,HEALTHY,NORMAL_MOISTURE,STABLE,STABLE,2.52,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,74.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 74.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3074.1,3074.1,5244.218,19228.801,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-03-30,24.531440920421385,87.40197795076767,"https://www.google.com/maps?q=24.531440920421385,87.40197795076767",99.00003558085746,0.7005595804897415,0.2107057965828639,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.08,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,74.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 74.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3074.1,3074.1,4401.753,16139.76,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-06-31,24.55839025567167,87.4118788671784,"https://www.google.com/maps?q=24.55839025567167,87.4118788671784",95.55788483447294,0.697862513612973,0.2139105845566899,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,1.59,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,74.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 74.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3074.1,3074.1,3779.172,13856.964,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-19-40,24.675170708421103,87.50098711487823,"https://www.google.com/maps?q=24.675170708421106,87.50098711487823",95.490676542616,0.7500289873161486,0.2017661667237011,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,9.16,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.4,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.4/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.4,3073.4,2883.653,10573.394,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-00-33,24.50449158517056,87.43168070000361,"https://www.google.com/maps?q=24.50449158517056,87.43168070000361",88.45990995190179,0.6590568276503255,0.1699218460727783,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,5.6,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.4,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.4/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.4,3073.4,4386.412,16083.511,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-45-35,24.90873161391694,87.4514825328117,"https://www.google.com/maps?q=24.90873161391694,87.4514825328117",93.12044548818676,0.731073609142363,0.2487257631127584,HEALTHY,GOOD_MOISTURE,IMPROVING,IMPROVING,6.15,0,False,0,LOW,MEDIUM_ECOLOGICAL_VERIFICATION,True,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.2,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.2/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.2,3073.2,2932.871,10753.861,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-31-33,24.78296804942072,87.43168069999356,"https://www.google.com/maps?q=24.78296804942072,87.43168069999356",86.32580904672072,0.6424002555358878,0.1569758923498263,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.9,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,3193.026,11707.761,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-44-29,24.899748502167952,87.39207703434394,"https://www.google.com/maps?q=24.899748502167952,87.39207703434394",97.51467621941872,0.6826971954975627,0.1927093957155088,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.33,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,2484.153,9108.56,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-42-38,24.88178227866753,87.48118528204681,"https://www.google.com/maps?q=24.88178227866753,87.48118528204681",93.09987301187438,0.6627202877532676,0.1813985853485056,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.74,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,3009.575,11035.109,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-47-34,24.926697837416377,87.44158161639969,"https://www.google.com/maps?q=24.926697837416377,87.44158161639969",92.02070521996262,0.7193256732530275,0.2238098370568234,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,2.07,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,3082.444,11302.295,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-33-33,24.80093427292036,87.43168069999292,"https://www.google.com/maps?q=24.80093427292036,87.43168069999292",92.72171952382824,0.6579281343129977,0.1923843503387435,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.75,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,5874.47,21539.722,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-34-33,24.809917384670165,87.43168069999258,"https://www.google.com/maps?q=24.809917384670165,87.43168069999258",98.92314496464864,0.7000533320332548,0.2242057349851246,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,1.63,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,8745.756,32067.772,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-57-33,25.016528954912356,87.43168069998508,"https://www.google.com/maps?q=25.016528954912353,87.43168069998508",94.26969882205928,0.6879690632309984,0.1999557632599689,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.08,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,3079.887,11292.92,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-26-33,24.73805249067144,87.4316806999952,"https://www.google.com/maps?q=24.73805249067144,87.4316806999952",96.67752950632608,0.6719217187234858,0.2497687743689884,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.24,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,4486.766,16451.477,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-22-32,24.70212004367192,87.42177978358498,"https://www.google.com/maps?q=24.702120043671922,87.42177978358498",87.24646757211592,0.65277953442184,0.2147170296562364,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.36,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,3868.021,14182.743,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-35-37,24.81890049641946,87.47128436563794,"https://www.google.com/maps?q=24.81890049641946,87.47128436563794",98.43405032344788,0.6175913170360319,0.17678002357218,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,1.32,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,4054.028,14864.769,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-37-36,24.83686671991913,87.46138344922582,"https://www.google.com/maps?q=24.836866719919126,87.46138344922582",95.99562212973572,0.6875366259632687,0.2137400574549756,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,9.88,0,False,0,LOW,ROUTINE_MONITORING,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,73.1,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 73.1/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3073.1,3073.1,2769.236,10153.865,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-35-29,24.818900496420387,87.3920770343466,"https://www.google.com/maps?q=24.818900496420387,87.3920770343466",99.99092687810956,0.7430701093657952,0.3001305764771147,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,2.58,0,False,0,LOW,MEDIUM_ECOLOGICAL_VERIFICATION,True,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,72.9,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 72.9/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3072.9,3072.9,3423.138,12551.505,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-60-40,25.04347829016,87.50098711486272,"https://www.google.com/maps?q=25.04347829016,87.50098711486272",99.8185439539913,0.7008134969371369,0.2647828997188955,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,2.28,0,False,0,LOW,MEDIUM_ECOLOGICAL_VERIFICATION,True,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.9,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.9/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.9,3071.9,3942.807,14456.96,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-58-40,25.025512066660983,87.50098711486348,"https://www.google.com/maps?q=25.025512066660983,87.50098711486348",99.87298076779388,0.737332093401419,0.2591023659704634,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,2.09,0,False,0,LOW,MEDIUM_ECOLOGICAL_VERIFICATION,True,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.9,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.9/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.9,3071.9,4252.819,15593.67,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-35-27,24.818900496420586,87.37227520152376,"https://www.google.com/maps?q=24.818900496420582,87.37227520152376",95.78629987059236,0.7259109608483048,0.2504485819551061,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,5.64,0,False,0,LOW,MEDIUM_ECOLOGICAL_VERIFICATION,True,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.7,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.7/100 because of high forest cover, strong vegetation health, good moisture condition, improving historical trend.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.7,3071.7,2659.294,9750.743,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-23-33,24.711103155421725,87.43168069999616,"https://www.google.com/maps?q=24.711103155421725,87.43168069999616",96.56338485207952,0.6831389794984112,0.2104272824452437,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,3.4,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.6,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.6/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.6,3071.6,3967.097,14546.022,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-24-34,24.72008626717153,87.44158161640733,"https://www.google.com/maps?q=24.72008626717153,87.44158161640733",97.2776710746636,0.6756268700474742,0.2009616979821042,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,4.16,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.6,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.6/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.6,3071.6,3730.593,13678.84,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-23-32,24.71110315542185,87.42177978358467,"https://www.google.com/maps?q=24.711103155421846,87.42177978358467",96.38188934353327,0.6835536289870368,0.2103234180906953,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.92,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.6,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.6/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.6,3071.6,4225.334,15492.89,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-30-33,24.773984937670885,87.43168069999389,"https://www.google.com/maps?q=24.773984937670885,87.43168069999389",93.30654937803976,0.6840019414666164,0.2100839666104165,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.79,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.6,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.6/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.6,3071.6,3109.29,11400.731,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-01-30,24.51347469692107,87.40197795076827,"https://www.google.com/maps?q=24.51347469692107,87.40197795076827",97.18850738302814,0.6333450886153872,0.1611663155480415,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,1.57,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.6,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.6/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.6,3071.6,3878.248,14220.243,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-56-32,25.00754584316293,87.42177978357415,"https://www.google.com/maps?q=25.00754584316293,87.42177978357415",86.15882985677084,0.6648231924272654,0.1747599787738509,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.33,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.6,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.6/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.6,3071.6,2799.918,10266.365,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
GD-20-33,24.68415382017192,87.43168069999713,"https://www.google.com/maps?q=24.684153820171918,87.43168069999713",90.31136118936924,0.6754450253044627,0.2360148357206336,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,2.29,0,False,0,LOW,LOW_ECOLOGICAL_WATCH,False,FRIS_CARBON_OPPORTUNITY_ENGINE_V2_2026,2026-06-04 01:02:25 IST,71.6,CARBON_STABLE_RESERVE,CARBON_STABLE_RESERVE,"CARBON_STABLE_RESERVE: score 71.6/100 because of high forest cover, strong vegetation health, good moisture condition.",Protect existing forest condition and continue routine monitoring.,NO,Forest is currently holding carbon well. Protect and monitor this grid as a stable carbon reserve.,ROUTINE_MONITORING,NO,No hard block found for planning-level screening.,3071.6,3071.6,4158.218,15246.798,0.0,100.0,NOT_A_CERTIFIED_CARBON_CREDIT__PLANNING_AND_MRV_SUPPORT_ONLY
